"ORDER_LINE_ID","ORDER_ID","PRODUCT_ID","CUSTOMER_ID","ORDER_STATUS","ORDER_DATE","ORDER_QUANTITY"
"10533-1UWR98-1","10533-1UWR98",120,10533,Delivered,"2019-12-16",1
"10533-1UWR98-2","10533-1UWR98",220,10533,Delivered,"2019-12-16",1
"10533-1UWR98-3","10533-1UWR98",150,10533,Delivered,"2019-12-16",1
"10533-3EIC73-1","10533-3EIC73",150,10533,Returned,"2019-04-04",1
"10533-3EIC73-2","10533-3EIC73",150,10533,Returned,"2019-04-04",1
"10533-5GGB57-1","10533-5GGB57",330,10533,Delivered,"2018-12-12",1
"10533-6CGA53-1","10533-6CGA53",160,10533,Delivered,"2018-11-26",2
"10533-6CGA53-2","10533-6CGA53",120,10533,Delivered,"2018-11-26",2
"10533-6CGA53-3","10533-6CGA53",160,10533,Delivered,"2018-11-26",1
"10533-6CGA53-4","10533-6CGA53",330,10533,Delivered,"2018-11-26",2
"10533-6CJR52-1","10533-6CJR52",340,10533,Delivered,"2020-01-26",1
"10533-6CJR52-2","10533-6CJR52",230,10533,Delivered,"2020-01-26",1
"10533-6CJR52-3","10533-6CJR52",150,10533,Delivered,"2020-01-26",1
"10533-6CJR52-4","10533-6CJR52",240,10533,Delivered,"2020-01-26",1
"10533-7VCR75-1","10533-7VCR75",330,10533,Delivered,"2019-01-31",1
"10533-7VCR75-2","10533-7VCR75",160,10533,Delivered,"2019-01-31",1
"10533-7VCR75-3","10533-7VCR75",140,10533,Delivered,"2019-01-31",2
"10533-7XPK28-1","10533-7XPK28",230,10533,Delivered,"2019-08-14",1
"10533-8YLG09-1","10533-8YLG09",140,10533,Canceled,"2019-08-24",1
"10533-8YLG09-2","10533-8YLG09",240,10533,Canceled,"2019-08-24",2
"10533-8YLG09-3","10533-8YLG09",240,10533,Canceled,"2019-08-24",1
"10533-9VGW63-1","10533-9VGW63",240,10533,Returned,"2020-06-05",1
"10534-0YUK47-1","10534-0YUK47",110,10534,Returned,"2017-08-16",1
"10534-1TJH00-1","10534-1TJH00",220,10534,Delivered,"2017-08-03",1
"10534-2ZAH67-1","10534-2ZAH67",140,10534,Delivered,"2017-05-21",1
"10534-6ADR74-1","10534-6ADR74",150,10534,Delivered,"2018-08-23",4
"10534-6ADR74-2","10534-6ADR74",150,10534,Delivered,"2018-08-23",1
"10534-6ADR74-3","10534-6ADR74",330,10534,Delivered,"2018-08-23",3
"10534-6ADR74-4","10534-6ADR74",130,10534,Delivered,"2018-08-23",1
"10534-6STR37-1","10534-6STR37",220,10534,Returned,"2017-08-28",1
"10534-7GRR31-1","10534-7GRR31",230,10534,Delivered,"2020-08-23",1
"10534-7GRR31-2","10534-7GRR31",240,10534,Delivered,"2020-08-23",1
"10534-7IEV57-1","10534-7IEV57",230,10534,Delivered,"2019-11-13",1
"10534-7IEV57-2","10534-7IEV57",150,10534,Delivered,"2019-11-13",1
"10534-7OQU38-1","10534-7OQU38",340,10534,Delivered,"2020-07-10",1
"10534-7OQU38-2","10534-7OQU38",210,10534,Delivered,"2020-07-10",1
"10534-7OQU38-3","10534-7OQU38",120,10534,Delivered,"2020-07-10",3
"10534-7VGK62-1","10534-7VGK62",240,10534,Delivered,"2020-07-04",1
"10534-7VGK62-2","10534-7VGK62",240,10534,Delivered,"2020-07-04",1
"10535-0HKF65-1","10535-0HKF65",230,10535,Delivered,"2019-06-29",1
"10535-2AVG56-1","10535-2AVG56",310,10535,Delivered,"2020-06-14",1
"10535-2AVG56-2","10535-2AVG56",340,10535,Delivered,"2020-06-14",2
"10535-2ZSN18-1","10535-2ZSN18",110,10535,Delivered,"2017-11-02",1
"10535-2ZSN18-2","10535-2ZSN18",140,10535,Delivered,"2017-11-02",1
"10535-8YKU57-1","10535-8YKU57",340,10535,Delivered,"2019-10-04",1
"10535-8YKU57-2","10535-8YKU57",120,10535,Delivered,"2019-10-04",1
"10535-9SCD32-1","10535-9SCD32",160,10535,Delivered,"2019-06-21",1
"10535-9SCD32-2","10535-9SCD32",150,10535,Delivered,"2019-06-21",1
"10537-2GZN76-1","10537-2GZN76",230,10537,Delivered,"2019-08-28",1
"10537-6RER18-1","10537-6RER18",320,10537,Returned,"2018-05-14",1
"10538-6UMG82-1","10538-6UMG82",130,10538,Delivered,"2019-02-08",1
"10541-0VZN77-1","10541-0VZN77",330,10541,Delivered,"2019-08-15",1
"10541-6NVN45-1","10541-6NVN45",160,10541,Delivered,"2017-10-03",1
"10541-8EMA31-1","10541-8EMA31",340,10541,Delivered,"2018-11-20",3
"10542-2CWY57-1","10542-2CWY57",210,10542,Returned,"2020-02-12",1
"10542-2CWY57-2","10542-2CWY57",160,10542,Returned,"2020-02-12",1
"10542-2CWY57-3","10542-2CWY57",240,10542,Returned,"2020-02-12",1
"10542-6PAL13-1","10542-6PAL13",120,10542,Delivered,"2018-02-20",1
"10542-7BOH13-1","10542-7BOH13",230,10542,Delivered,"2020-06-07",1
"10542-7BOH13-2","10542-7BOH13",340,10542,Delivered,"2020-06-07",1
"10545-0PIE30-1","10545-0PIE30",150,10545,Delivered,"2018-04-22",1
"10546-3GCN69-1","10546-3GCN69",150,10546,Delivered,"2017-10-18",1
"10547-0NTC96-1","10547-0NTC96",430,10547,Delivered,"2017-01-10",1
"10547-0NTC96-2","10547-0NTC96",330,10547,Delivered,"2017-01-10",1
"10547-0NTC96-3","10547-0NTC96",240,10547,Delivered,"2017-01-10",1
"10547-5HWU63-1","10547-5HWU63",140,10547,Delivered,"2019-08-23",1
"10547-5HWU63-2","10547-5HWU63",420,10547,Delivered,"2019-08-23",1
"10547-5HWU63-3","10547-5HWU63",140,10547,Delivered,"2019-08-23",1
"10547-5HWU63-4","10547-5HWU63",150,10547,Delivered,"2019-08-23",2
"10547-5HWU63-5","10547-5HWU63",150,10547,Delivered,"2019-08-23",1
"10547-5HWU63-6","10547-5HWU63",160,10547,Delivered,"2019-08-23",1
"10547-5QBT80-1","10547-5QBT80",420,10547,Delivered,"2020-03-12",1
"10547-6FBW63-1","10547-6FBW63",240,10547,Delivered,"2016-07-22",1
"10547-6FBW63-2","10547-6FBW63",160,10547,Delivered,"2016-07-22",2
"10550-1BZO24-1","10550-1BZO24",160,10550,Delivered,"2019-09-18",1
"10550-5HFK55-1","10550-5HFK55",130,10550,Delivered,"2020-03-31",1
"10550-5HFK55-2","10550-5HFK55",420,10550,Delivered,"2020-03-31",1
"10550-5HFK55-3","10550-5HFK55",140,10550,Delivered,"2020-03-31",1
"10550-6QVC29-1","10550-6QVC29",330,10550,Delivered,"2018-08-21",1
"10551-5MKV64-1","10551-5MKV64",210,10551,Delivered,"2019-05-04",1
"10551-5MKV64-2","10551-5MKV64",240,10551,Delivered,"2019-05-04",1
"10552-0PJG62-1","10552-0PJG62",230,10552,Delivered,"2018-04-07",1
"10552-0TJB16-1","10552-0TJB16",230,10552,Delivered,"2020-01-03",1
"10552-0TJB16-2","10552-0TJB16",150,10552,Delivered,"2020-01-03",1
"10552-1PHA04-1","10552-1PHA04",230,10552,Delivered,"2020-03-07",4
"10552-3ISD28-1","10552-3ISD28",340,10552,Canceled,"2019-01-12",1
"10552-3ISD28-2","10552-3ISD28",120,10552,Canceled,"2019-01-12",1
"10552-3ISD28-3","10552-3ISD28",140,10552,Canceled,"2019-01-12",1
"10552-5BKT91-1","10552-5BKT91",240,10552,Delivered,"2019-11-25",1
"10552-5OCE90-1","10552-5OCE90",230,10552,Delivered,"2017-06-21",1
"10552-5OCE90-2","10552-5OCE90",130,10552,Delivered,"2017-06-21",1
"10552-5YIZ83-1","10552-5YIZ83",240,10552,Delivered,"2018-11-29",1
"10552-6WQB36-1","10552-6WQB36",340,10552,Delivered,"2017-10-04",1
"10552-7PAS82-1","10552-7PAS82",240,10552,Delivered,"2019-06-30",1
"10553-5PAT65-1","10553-5PAT65",230,10553,Returned,"2019-02-05",4
"10553-5PAT65-2","10553-5PAT65",240,10553,Returned,"2019-02-05",1
"10553-5XME82-1","10553-5XME82",340,10553,Delivered,"2017-08-20",1
"10553-6MVK07-1","10553-6MVK07",330,10553,Delivered,"2017-09-27",1
"10553-6MVK07-2","10553-6MVK07",330,10553,Delivered,"2017-09-27",1
"10553-6MVK07-3","10553-6MVK07",140,10553,Delivered,"2017-09-27",1
"10553-6MVK07-4","10553-6MVK07",320,10553,Delivered,"2017-09-27",1
"10553-6PPY15-1","10553-6PPY15",340,10553,Delivered,"2016-10-08",1
"10553-6PYZ24-1","10553-6PYZ24",160,10553,Delivered,"2017-08-25",1
"10553-6PYZ24-2","10553-6PYZ24",160,10553,Delivered,"2017-08-25",1
"10553-6PYZ24-3","10553-6PYZ24",240,10553,Delivered,"2017-08-25",4
"10553-6PYZ24-4","10553-6PYZ24",140,10553,Delivered,"2017-08-25",1
"10553-6WLC73-1","10553-6WLC73",330,10553,Delivered,"2019-05-07",1
"10553-6WLC73-2","10553-6WLC73",140,10553,Delivered,"2019-05-07",1
"10554-1YUB33-1","10554-1YUB33",140,10554,Delivered,"2019-12-02",4
"10554-1YUB33-2","10554-1YUB33",160,10554,Delivered,"2019-12-02",1
"10554-2YHK73-1","10554-2YHK73",340,10554,Delivered,"2020-07-13",1
"10554-2YHK73-2","10554-2YHK73",150,10554,Delivered,"2020-07-13",2
"10554-5QKT90-1","10554-5QKT90",160,10554,Delivered,"2017-03-29",1
"10554-6XWI25-1","10554-6XWI25",240,10554,Delivered,"2018-09-06",1
"10554-8AME73-1","10554-8AME73",240,10554,Delivered,"2020-06-10",1
"10554-8GDA10-1","10554-8GDA10",230,10554,Delivered,"2017-01-24",1
"10554-9ECF82-1","10554-9ECF82",150,10554,Delivered,"2019-10-18",1
"10554-9PWD19-1","10554-9PWD19",140,10554,Delivered,"2019-07-19",2
"10554-9PWD19-2","10554-9PWD19",340,10554,Delivered,"2019-07-19",1
"10554-9PWD19-3","10554-9PWD19",130,10554,Delivered,"2019-07-19",1
"10555-1WXU69-1","10555-1WXU69",220,10555,Delivered,"2018-09-27",1
"10555-9CAW69-1","10555-9CAW69",160,10555,Delivered,"2018-04-28",1
"10557-1YVE68-1","10557-1YVE68",330,10557,Delivered,"2019-11-14",1
"10557-1YVE68-2","10557-1YVE68",240,10557,Delivered,"2019-11-14",1
"10557-3OQT68-1","10557-3OQT68",330,10557,Delivered,"2018-12-16",1
"10557-6TXH75-1","10557-6TXH75",330,10557,Delivered,"2018-09-16",1
"10557-9IGS05-1","10557-9IGS05",230,10557,Delivered,"2017-08-02",1
"10557-9NKS53-1","10557-9NKS53",240,10557,Delivered,"2018-02-26",1
"10557-9PYP05-1","10557-9PYP05",160,10557,Delivered,"2018-04-05",1
"10557-9PYP05-2","10557-9PYP05",160,10557,Delivered,"2018-04-05",1
"10557-9PYP05-3","10557-9PYP05",320,10557,Delivered,"2018-04-05",1
"10557-9RAC45-1","10557-9RAC45",160,10557,Delivered,"2017-08-05",1
"10559-3ZNB15-1","10559-3ZNB15",150,10559,Delivered,"2018-12-14",1
"10559-4IUA37-1","10559-4IUA37",130,10559,Delivered,"2019-06-17",1
"10559-9QNJ35-1","10559-9QNJ35",130,10559,Delivered,"2017-07-04",1
"10560-2GHN23-1","10560-2GHN23",120,10560,Returned,"2018-11-02",1
"10560-2GHN23-2","10560-2GHN23",130,10560,Returned,"2018-11-02",1
"10561-2FNJ02-1","10561-2FNJ02",210,10561,Delivered,"2017-07-07",2
"10561-2FNJ02-2","10561-2FNJ02",340,10561,Delivered,"2017-07-07",1
"10561-2FNJ02-3","10561-2FNJ02",240,10561,Delivered,"2017-07-07",1
"10561-2FNJ02-4","10561-2FNJ02",310,10561,Delivered,"2017-07-07",1
"10561-2FNJ02-5","10561-2FNJ02",340,10561,Delivered,"2017-07-07",1
"10561-2TTP41-1","10561-2TTP41",340,10561,Delivered,"2020-04-10",1
"10561-3CTQ94-1","10561-3CTQ94",160,10561,Delivered,"2019-04-19",1
"10561-3XHI58-1","10561-3XHI58",230,10561,Delivered,"2018-05-16",1
"10561-3XHI58-2","10561-3XHI58",140,10561,Delivered,"2018-05-16",1
"10561-5JGX33-1","10561-5JGX33",160,10561,Delivered,"2020-05-31",1
"10561-5LDR13-1","10561-5LDR13",210,10561,Delivered,"2016-07-30",1
"10561-5LDR13-2","10561-5LDR13",340,10561,Delivered,"2016-07-30",1
"10561-5LDR13-3","10561-5LDR13",160,10561,Delivered,"2016-07-30",1
"10561-5LDR13-4","10561-5LDR13",150,10561,Delivered,"2016-07-30",1
"10561-5LDR13-5","10561-5LDR13",160,10561,Delivered,"2016-07-30",1
"10561-5LDR13-6","10561-5LDR13",330,10561,Delivered,"2016-07-30",1
"10561-5LDR13-7","10561-5LDR13",110,10561,Delivered,"2016-07-30",1
"10561-5YON40-1","10561-5YON40",160,10561,Delivered,"2016-08-18",1
"10561-5YON40-2","10561-5YON40",440,10561,Delivered,"2016-08-18",1
"10561-5YON40-3","10561-5YON40",120,10561,Delivered,"2016-08-18",4
"10561-5YON40-4","10561-5YON40",160,10561,Delivered,"2016-08-18",1
"10561-6NYR70-1","10561-6NYR70",230,10561,Delivered,"2017-06-17",1
"10561-6XIS50-1","10561-6XIS50",230,10561,Delivered,"2018-09-13",1
"10561-7LLF39-1","10561-7LLF39",230,10561,Delivered,"2019-09-16",1
"10561-8HUF87-1","10561-8HUF87",130,10561,Delivered,"2017-03-02",1
"10561-8SFL74-1","10561-8SFL74",230,10561,Delivered,"2017-02-17",2
"10561-9RTW46-1","10561-9RTW46",130,10561,Returned,"2018-08-25",1
"10561-9RTW46-2","10561-9RTW46",130,10561,Returned,"2018-08-25",1
"10561-9RTW46-3","10561-9RTW46",230,10561,Returned,"2018-08-25",1
"10562-0XEW88-1","10562-0XEW88",140,10562,Delivered,"2020-01-07",1
"10562-2TVP01-1","10562-2TVP01",120,10562,Delivered,"2019-12-01",1
"10562-2TVP01-2","10562-2TVP01",160,10562,Delivered,"2019-12-01",1
"10562-5TMY30-1","10562-5TMY30",340,10562,Returned,"2019-03-04",1
"10562-6ADD22-1","10562-6ADD22",130,10562,Delivered,"2020-07-01",1
"10562-8WIP54-1","10562-8WIP54",130,10562,Delivered,"2019-10-30",1
"10562-9TLL21-1","10562-9TLL21",330,10562,Delivered,"2019-12-20",1
"10562-9TLL21-2","10562-9TLL21",160,10562,Delivered,"2019-12-20",1
"10563-0DKV08-1","10563-0DKV08",340,10563,Returned,"2019-05-11",1
"10563-1DNF85-1","10563-1DNF85",150,10563,Delivered,"2018-04-10",4
"10563-1DNF85-2","10563-1DNF85",120,10563,Delivered,"2018-04-10",1
"10563-1XDP73-1","10563-1XDP73",340,10563,Delivered,"2016-07-20",1
"10563-2AUN24-1","10563-2AUN24",120,10563,Delivered,"2018-09-08",1
"10563-2BHZ07-1","10563-2BHZ07",230,10563,Delivered,"2016-10-16",4
"10563-3BTG02-1","10563-3BTG02",410,10563,Delivered,"2017-03-25",1
"10563-7QQT05-1","10563-7QQT05",320,10563,Delivered,"2019-09-24",1
"10563-7QQT05-2","10563-7QQT05",240,10563,Delivered,"2019-09-24",1
"10563-7WFZ29-1","10563-7WFZ29",160,10563,Delivered,"2019-09-20",1
"10563-7WFZ29-2","10563-7WFZ29",160,10563,Delivered,"2019-09-20",1
"10563-7WFZ29-3","10563-7WFZ29",160,10563,Delivered,"2019-09-20",1
"10563-8GSZ71-1","10563-8GSZ71",330,10563,Delivered,"2017-02-25",1
"10563-8TDQ07-1","10563-8TDQ07",230,10563,Delivered,"2016-08-29",1
"10563-8TDQ07-2","10563-8TDQ07",410,10563,Delivered,"2016-08-29",4
"10564-0MPB76-1","10564-0MPB76",140,10564,Delivered,"2018-12-29",1
"10564-0MPB76-2","10564-0MPB76",210,10564,Delivered,"2018-12-29",1
"10564-1IKT50-1","10564-1IKT50",140,10564,Delivered,"2017-07-22",1
"10564-5JAM14-1","10564-5JAM14",150,10564,Delivered,"2020-02-11",1
"10564-9QBK82-1","10564-9QBK82",140,10564,Delivered,"2018-10-16",1
"10564-9QBK82-2","10564-9QBK82",240,10564,Delivered,"2018-10-16",1
"10564-9QBK82-3","10564-9QBK82",340,10564,Delivered,"2018-10-16",1
"10564-9QBK82-4","10564-9QBK82",130,10564,Delivered,"2018-10-16",1
"10564-9QBK82-5","10564-9QBK82",320,10564,Delivered,"2018-10-16",1
"10564-9VKY29-1","10564-9VKY29",120,10564,Delivered,"2020-02-06",4
"10564-9VKY29-2","10564-9VKY29",310,10564,Delivered,"2020-02-06",1
"10564-9VKY29-3","10564-9VKY29",230,10564,Delivered,"2020-02-06",2
"10565-1VBT11-1","10565-1VBT11",320,10565,Delivered,"2020-05-30",1
"10565-3GEM94-1","10565-3GEM94",240,10565,Delivered,"2019-08-23",1
"10565-4PFC38-1","10565-4PFC38",160,10565,Delivered,"2020-06-21",1
"10565-4PFC38-2","10565-4PFC38",150,10565,Delivered,"2020-06-21",1
"10566-3KNT72-1","10566-3KNT72",240,10566,Returned,"2018-12-05",1
"10566-3KNT72-2","10566-3KNT72",240,10566,Returned,"2018-12-05",1
"10566-8CPX51-1","10566-8CPX51",160,10566,Delivered,"2019-05-06",1
"10566-8CPX51-2","10566-8CPX51",220,10566,Delivered,"2019-05-06",2
"10566-8CPX51-3","10566-8CPX51",330,10566,Delivered,"2019-05-06",1
"10567-0YMZ42-1","10567-0YMZ42",410,10567,Delivered,"2018-06-19",1
"10567-0YMZ42-2","10567-0YMZ42",150,10567,Delivered,"2018-06-19",1
"10567-1QZG52-1","10567-1QZG52",160,10567,Delivered,"2020-05-04",1
"10567-5RAG87-1","10567-5RAG87",230,10567,Delivered,"2018-01-28",2
"10567-6GXV04-1","10567-6GXV04",330,10567,Delivered,"2019-09-29",1
"10567-8GEX52-1","10567-8GEX52",340,10567,Delivered,"2018-11-25",1
"10567-8QMO70-1","10567-8QMO70",160,10567,Delivered,"2019-11-10",1
"10568-8NZG51-1","10568-8NZG51",430,10568,Delivered,"2018-10-15",1
"10568-8NZG51-2","10568-8NZG51",140,10568,Delivered,"2018-10-15",1
"10569-0KFY89-1","10569-0KFY89",130,10569,Canceled,"2019-01-09",1
"10570-4NOB51-1","10570-4NOB51",120,10570,Delivered,"2017-12-15",1
"10570-4NOB51-2","10570-4NOB51",330,10570,Delivered,"2017-12-15",1
"10570-4NOB51-3","10570-4NOB51",150,10570,Delivered,"2017-12-15",1
"10570-6BUS49-1","10570-6BUS49",210,10570,Delivered,"2017-01-07",4
"10570-6BUS49-2","10570-6BUS49",340,10570,Delivered,"2017-01-07",1
"10570-6BUS49-3","10570-6BUS49",130,10570,Delivered,"2017-01-07",3
"10571-5LKA81-1","10571-5LKA81",160,10571,Delivered,"2020-06-03",1
"10571-5ZZP98-1","10571-5ZZP98",330,10571,Delivered,"2018-09-01",1
"10571-5ZZP98-2","10571-5ZZP98",230,10571,Delivered,"2018-09-01",1
"10572-0IZX80-1","10572-0IZX80",230,10572,Delivered,"2019-09-24",1
"10572-1BZO83-1","10572-1BZO83",240,10572,Delivered,"2019-03-18",1
"10572-1BZO83-2","10572-1BZO83",230,10572,Delivered,"2019-03-18",1
"10573-7MTR27-1","10573-7MTR27",320,10573,Delivered,"2017-07-21",1
"10573-7MTR27-2","10573-7MTR27",140,10573,Delivered,"2017-07-21",1
"10573-7MTR27-3","10573-7MTR27",240,10573,Delivered,"2017-07-21",1
"10573-7MTR27-4","10573-7MTR27",150,10573,Delivered,"2017-07-21",1
"10573-9QYQ25-1","10573-9QYQ25",230,10573,Delivered,"2019-06-06",1
"10574-3OEO90-1","10574-3OEO90",310,10574,Delivered,"2018-02-26",1
"10574-3OEO90-2","10574-3OEO90",320,10574,Delivered,"2018-02-26",2
"10574-3OEO90-3","10574-3OEO90",160,10574,Delivered,"2018-02-26",1
"10574-3OEO90-4","10574-3OEO90",220,10574,Delivered,"2018-02-26",1
"10574-3OEO90-5","10574-3OEO90",410,10574,Delivered,"2018-02-26",1
"10574-3OEO90-6","10574-3OEO90",130,10574,Delivered,"2018-02-26",1
"10574-5RLQ85-1","10574-5RLQ85",240,10574,Delivered,"2020-05-08",1
"10574-5RLQ85-2","10574-5RLQ85",140,10574,Delivered,"2020-05-08",1
"10574-5RLQ85-3","10574-5RLQ85",240,10574,Delivered,"2020-05-08",1
"10574-5RLQ85-4","10574-5RLQ85",240,10574,Delivered,"2020-05-08",1
"10574-5RLQ85-5","10574-5RLQ85",160,10574,Delivered,"2020-05-08",1
"10574-5RLQ85-6","10574-5RLQ85",150,10574,Delivered,"2020-05-08",1
"10574-7DQX29-1","10574-7DQX29",310,10574,Delivered,"2020-08-01",1
"10574-8WIR53-1","10574-8WIR53",440,10574,Delivered,"2019-05-10",1
"10576-3GVO33-1","10576-3GVO33",230,10576,Delivered,"2019-05-11",1
"10576-3GVO33-2","10576-3GVO33",240,10576,Delivered,"2019-05-11",1
"10576-3GVO33-3","10576-3GVO33",330,10576,Delivered,"2019-05-11",1
"10576-5CBM05-1","10576-5CBM05",240,10576,Delivered,"2018-01-24",1
"10576-5EKO22-1","10576-5EKO22",150,10576,Delivered,"2017-05-20",1
"10576-5EKO22-2","10576-5EKO22",110,10576,Delivered,"2017-05-20",1
"10578-0ITF03-1","10578-0ITF03",140,10578,Delivered,"2018-09-12",1
"10578-0ITF03-2","10578-0ITF03",230,10578,Delivered,"2018-09-12",1
"10578-0ITF03-3","10578-0ITF03",320,10578,Delivered,"2018-09-12",1
"10578-0ITF03-4","10578-0ITF03",330,10578,Delivered,"2018-09-12",1
"10578-0ITF03-5","10578-0ITF03",130,10578,Delivered,"2018-09-12",1
"10578-2QQA20-1","10578-2QQA20",420,10578,Delivered,"2020-06-14",1
"10578-3MEP63-1","10578-3MEP63",130,10578,Delivered,"2017-07-02",1
"10578-3MEP63-2","10578-3MEP63",410,10578,Delivered,"2017-07-02",1
"10578-7IMV42-1","10578-7IMV42",210,10578,Delivered,"2019-06-15",1
"10579-0BIN94-1","10579-0BIN94",140,10579,Delivered,"2020-06-18",3
"10579-0BIN94-2","10579-0BIN94",220,10579,Delivered,"2020-06-18",1
"10579-0BIN94-3","10579-0BIN94",340,10579,Delivered,"2020-06-18",1
"10579-1OQO40-1","10579-1OQO40",150,10579,Delivered,"2018-10-31",1
"10579-5ARS67-1","10579-5ARS67",140,10579,Returned,"2018-01-14",1
"10579-5ARS67-2","10579-5ARS67",140,10579,Returned,"2018-01-14",1
"10579-5ARS67-3","10579-5ARS67",230,10579,Returned,"2018-01-14",1
"10579-6CIN22-1","10579-6CIN22",240,10579,Delivered,"2017-05-02",1
"10579-7DRB99-1","10579-7DRB99",320,10579,Delivered,"2019-07-11",1
"10579-7DRB99-2","10579-7DRB99",220,10579,Delivered,"2019-07-11",1
"10579-8MLJ53-1","10579-8MLJ53",150,10579,Delivered,"2019-04-30",1
"10580-8BZV43-1","10580-8BZV43",230,10580,Delivered,"2019-01-17",1
"10580-9CNK71-1","10580-9CNK71",240,10580,Delivered,"2019-01-24",1
"10580-9CNK71-2","10580-9CNK71",330,10580,Delivered,"2019-01-24",1
"10580-9CNK71-3","10580-9CNK71",110,10580,Delivered,"2019-01-24",1
"10580-9CNK71-4","10580-9CNK71",330,10580,Delivered,"2019-01-24",1
"10582-3LNK90-1","10582-3LNK90",210,10582,Delivered,"2017-12-14",1
"10582-7HVQ12-1","10582-7HVQ12",150,10582,Returned,"2018-02-08",1
"10584-2JRL20-1","10584-2JRL20",130,10584,Delivered,"2019-04-12",3
"10584-2NJD49-1","10584-2NJD49",150,10584,Delivered,"2018-06-05",1
"10584-5BDH38-1","10584-5BDH38",130,10584,Canceled,"2018-04-30",1
"10584-8GZO08-1","10584-8GZO08",340,10584,Delivered,"2018-03-26",1
"10585-0KFK48-1","10585-0KFK48",320,10585,Returned,"2018-10-13",1
"10585-0KFK48-2","10585-0KFK48",160,10585,Returned,"2018-10-13",1
"10585-0KFK48-3","10585-0KFK48",210,10585,Returned,"2018-10-13",2
"10585-0KFK48-4","10585-0KFK48",430,10585,Returned,"2018-10-13",1
"10585-0KFK48-5","10585-0KFK48",130,10585,Returned,"2018-10-13",1
"10585-0KFK48-6","10585-0KFK48",140,10585,Returned,"2018-10-13",3
"10585-0KFK48-7","10585-0KFK48",120,10585,Returned,"2018-10-13",1
"10585-0PXZ84-1","10585-0PXZ84",330,10585,Delivered,"2017-06-10",1
"10585-2RPM73-1","10585-2RPM73",140,10585,Delivered,"2020-03-13",1
"10585-2RPM73-10","10585-2RPM73",230,10585,Delivered,"2020-03-13",1
"10585-2RPM73-2","10585-2RPM73",230,10585,Delivered,"2020-03-13",1
"10585-2RPM73-3","10585-2RPM73",340,10585,Delivered,"2020-03-13",4
"10585-2RPM73-4","10585-2RPM73",230,10585,Delivered,"2020-03-13",1
"10585-2RPM73-5","10585-2RPM73",320,10585,Delivered,"2020-03-13",1
"10585-2RPM73-6","10585-2RPM73",330,10585,Delivered,"2020-03-13",1
"10585-2RPM73-7","10585-2RPM73",330,10585,Delivered,"2020-03-13",4
"10585-2RPM73-8","10585-2RPM73",240,10585,Delivered,"2020-03-13",1
"10585-2RPM73-9","10585-2RPM73",330,10585,Delivered,"2020-03-13",1
"10587-0KDG77-1","10587-0KDG77",330,10587,Delivered,"2019-05-17",1
"10587-2HUA98-1","10587-2HUA98",240,10587,Delivered,"2019-07-22",1
"10587-2HUA98-2","10587-2HUA98",320,10587,Delivered,"2019-07-22",1
"10587-2HUA98-3","10587-2HUA98",140,10587,Delivered,"2019-07-22",1
"10587-4QAZ96-1","10587-4QAZ96",240,10587,Delivered,"2017-07-05",1
"10587-5LOQ03-1","10587-5LOQ03",320,10587,Delivered,"2019-08-10",1
"10587-6ISX15-1","10587-6ISX15",230,10587,Delivered,"2018-10-27",1
"10587-6XQW03-1","10587-6XQW03",310,10587,Canceled,"2019-02-26",1
"10587-6XQW03-2","10587-6XQW03",160,10587,Canceled,"2019-02-26",1
"10587-6XQW03-3","10587-6XQW03",230,10587,Canceled,"2019-02-26",1
"10587-7NJU47-1","10587-7NJU47",160,10587,Delivered,"2018-11-28",1
"10588-3AGV81-1","10588-3AGV81",230,10588,Delivered,"2018-03-02",1
"10588-7IBU25-1","10588-7IBU25",150,10588,Delivered,"2017-03-10",1
"10588-7YNR02-1","10588-7YNR02",140,10588,Delivered,"2019-08-20",1
"10588-7YNR02-2","10588-7YNR02",230,10588,Delivered,"2019-08-20",1
"10588-7YNR02-3","10588-7YNR02",220,10588,Delivered,"2019-08-20",1
"10588-7YNR02-4","10588-7YNR02",340,10588,Delivered,"2019-08-20",1
"10588-8YCA85-1","10588-8YCA85",140,10588,Delivered,"2018-02-13",1
"10589-0DHW59-1","10589-0DHW59",230,10589,Delivered,"2019-08-17",1
"10589-2UGW19-1","10589-2UGW19",120,10589,Returned,"2020-06-11",1
"10589-2UGW19-2","10589-2UGW19",330,10589,Returned,"2020-06-11",1
"10589-2UGW19-3","10589-2UGW19",330,10589,Returned,"2020-06-11",1
"10589-9XUK43-1","10589-9XUK43",160,10589,Delivered,"2019-12-29",3
"10590-0GHC27-1","10590-0GHC27",160,10590,Delivered,"2016-09-15",1
"10590-0GHC27-2","10590-0GHC27",320,10590,Delivered,"2016-09-15",1
"10590-1AKW18-1","10590-1AKW18",160,10590,Delivered,"2018-07-09",1
"10590-1HMO02-1","10590-1HMO02",130,10590,Delivered,"2018-09-04",1
"10590-9NFL88-1","10590-9NFL88",130,10590,Delivered,"2020-07-20",1
"10590-9NFL88-2","10590-9NFL88",310,10590,Delivered,"2020-07-20",1
"10590-9NFL88-3","10590-9NFL88",320,10590,Delivered,"2020-07-20",1
"10591-4MUZ51-1","10591-4MUZ51",130,10591,Delivered,"2020-08-19",1
"10591-4MUZ51-2","10591-4MUZ51",120,10591,Delivered,"2020-08-19",1
